,ct_index,Population_density,Total_pop,perc_white,perc_black,perc_asian,perc_hispanic,high_school_below,bachelor_up,Median_hhs_Income,Per_Capita_Income,Gini_Index,Occupied_rate,Median_Value,Median_Rent,inc_to_poverty_under2,inc_to_poverty_above2,Foreign_born,year,GEO.id2,Total_Housing_unit,n_ct,Total Low-Income Units:,perc_pc,perc_pc_,building_age,entropy_index
8508,"Census Tract 661, Queens County, New York",27598.7,1421.0,0.9387755102040816,0.005629838142153413,0.0006606442717833088,0.0035186488388458826,0.18593371059013744,0.3104284559417947,"$80,521","$40,284",0.4,0.875,"$588,500","$1,343",0.14285714285714285,0.8571428571428571,0.25897255453905704,2013,36081066100,655,661.0,0.0,0.0,0.0,60.0,0.113188201115528
8509,"Census Tract 661, Queens County, New York",25617.7,1319.0,0.9317664897649734,0.03335860500379075,0.0007064188701781451,0.03487490523123578,0.15337423312883436,0.30850131463628394,"$78,438","$38,649",0.4,0.8718330849478391,"$563,200","$1,222",0.1463229719484458,0.8536770280515542,0.28582259287338896,2010,36081066100,655,661.0,0.0,0.0,0.0,55.0,0.30144972942062764
8511,"Census Tract 663, Queens County, New York",12151.7,2463.0,0.8932196508323184,0.00243605359317905,0.00036265515665136763,0.018270401948842874,0.1173036093418259,0.3842887473460722,"$95,854","$42,063",0.4,0.9378640776699028,"$592,700","$1,463",0.10820743160473664,0.8917925683952633,0.31628095818108,2015,36081066300,1030,663.0,0.0,0.0,0.0,76.0,0.19152324148314126
8515,"Census Tract 663, Queens County, New York",12189.7,2477.0,0.8675817521194994,0.0020185708518368995,0.0003502550472828016,0.027452563584981837,0.11811023622047245,0.3328083989501313,"$60,766","$31,566",0.41,0.9669582118561709,"$568,600","$1,383",0.20145337101332256,0.7985466289866774,0.32862333467904725,2009,36081066300,1030,663.0,0.0,0.0,0.0,78.0,0.23724909321378684
8516,"Census Tract 664, Queens County, New York",9468.9,10018.0,0.049910161708923935,0.8496705929327211,4.9820484836218735e-06,0.04721501297664205,0.08024691358024691,0.3287432731877176,"$88,162","$28,705",0.35,0.9485077074450641,"$408,600","$1,567",0.1823452964110767,0.8176547035889233,0.4045717708125374,2015,36081066400,3049,664.0,0.0,0.0,0.0,59.0,0.43223444944438394
8517,"Census Tract 664, Queens County, New York",9415.0,9961.0,0.06394940267041463,0.8400762975604859,6.419978181951071e-06,0.03272763778737075,0.10620315739116568,0.3296125019933025,"$84,450","$29,920",0.38,0.9615014436958614,"$409,800","$1,596",0.22196566609778132,0.7780343339022187,0.41933540809155706,2014,36081066400,3049,664.0,0.0,0.0,0.0,59.0,0.4342232318919706
8518,"Census Tract 664, Queens County, New York",10251.5,10846.0,0.06638392033929559,0.8412317905218514,6.120590110574921e-06,0.03328416005900793,0.08570126120650358,0.3566327305880565,"$86,658","$30,021",0.38,0.973700495049505,"$413,600","$1,617",0.24156371012354785,0.7584362898764522,0.4116725059929928,2013,36081066400,3049,664.0,0.0,0.0,0.0,58.0,0.4388206592106729
8519,"Census Tract 664, Queens County, New York",10007.7,10588.0,0.12183604080090668,0.806101246694371,1.150699289770558e-05,0.030128447298828864,0.142747740848522,0.2917751569918824,"$76,736","$26,748",0.36,0.94792641097599,"$454,100","$1,611",0.2477396021699819,0.7522603978300181,0.4173592746505478,2010,36081066400,3049,664.0,0.0,0.0,0.0,55.0,0.5358756271902828
8520,"Census Tract 664, Queens County, New York",9953.5,10922.0,0.13687969236403588,0.7935359824208019,1.2532475037908432e-05,0.027925288408716352,0.1233115468409586,0.2809005083514887,"$75,360","$26,362",0.36,0.9467174119885824,"$459,300","$1,598",0.2045915544901346,0.7954084455098653,0.4223585423915034,2009,36081066400,3049,664.0,0.0,0.0,0.0,55.0,0.5557808208724907
8521,"Census Tract 665.01, Queens County, New York",26837.2,3400.0,0.9697058823529412,0.0002941176470588235,0.00028520761245674737,0.009411764705882352,0.12246460007654038,0.3463451970914658,"$80,455","$37,387",0.39,0.8881621975147155,"$612,600","$1,619",0.21257041209605693,0.7874295879039431,0.2758823529411765,2015,36081066501,1529,665.01,0.0,0.0,0.0,57.0,0.07846348344805928
8522,"Census Tract 665.01, Queens County, New York",26213.6,3321.0,0.9822342667871125,0.00030111412225233364,0.00029576460908976583,0.004215597711532671,0.19992019154030327,0.30965682362330404,"$71,547","$37,476",0.45,0.8919793014230272,"$597,100","$1,618",0.2415781487101669,0.7584218512898331,0.3071364046973803,2014,36081066501,1529,665.01,0.0,0.0,0.0,57.0,0.04550673844017224
8523,"Census Tract 665.01, Queens County, New York",26955.6,3415.0,0.970424597364568,0.02284040995607613,0.0002841653286572674,0.00029282576866764275,0.19013524264120926,0.2967382657120127,"$61,577","$32,813",0.45,0.9136363636363636,"$585,900","$1,625",0.31119600352630034,0.6888039964736997,0.28345534407027817,2013,36081066501,1529,665.01,0.0,0.0,0.0,57.0,0.12015558997418863
8524,"Census Tract 665.01, Queens County, New York",28408.0,3599.0,0.981939427618783,0.009447068630175049,0.00027283674009968964,0.002778549597110309,0.19423368740515934,0.2348254931714719,"$56,221","$30,905",0.45,0.9234828496042216,"$628,000","$1,321",0.26482873851294897,0.7351712614870509,0.24895804390108364,2010,36081066501,1529,665.01,0.0,0.0,0.0,55.0,0.08053233527802864
8525,"Census Tract 667.01, Queens County, New York",23343.0,2280.0,0.8973684210526316,0.0206140350877193,0.00039358264081255765,0.05526315789473684,0.15445665445665446,0.2979242979242979,"$52,917","$33,856",0.49,0.8989169675090253,"$534,200","$1,435",0.1793859649122807,0.8206140350877194,0.28464912280701754,2015,36081066701,1108,667.01,0.0,0.0,0.0,64.0,0.3403026128402769
8526,"Census Tract 667.01, Queens County, New York",25738.7,2514.0,0.9041368337311058,0.01909307875894988,0.0003596407453186578,0.05091487669053302,0.15455035002692516,0.3021001615508885,"$61,944","$34,308",0.46,0.9378330373001776,"$522,900","$1,415",0.1614956245027844,0.8385043754972156,0.3122513922036595,2014,36081066701,1108,667.01,0.0,0.0,0.0,64.0,0.3211488402276935
8527,"Census Tract 667.01, Queens County, New York",28441.6,2778.0,0.902087832973362,0.012958963282937363,0.00032472564181906485,0.06947444204463643,0.16923868312757198,0.2844650205761317,"$74,583","$33,584",0.44,0.9225922592259226,"$547,500","$1,344",0.13246940244780414,0.8675305975521959,0.26277897768178543,2013,36081066701,1108,667.01,0.0,0.0,0.0,65.0,0.33715597662692987
8532,"Census Tract 669, Queens County, New York",29977.5,1853.0,0.947652455477604,0.006475984889368592,0.0005114152485038337,0.004856988667026443,0.14806710430342815,0.2713347921225383,"$66,063","$28,096",0.33,0.9389204545454546,"$622,700","$1,327",0.22396114409066376,0.7760388559093362,0.12574203993524016,2010,36081066900,726,669.0,0.0,0.0,0.0,61.0,0.11334007145685501
8533,"Census Tract 669, Queens County, New York",33407.4,2055.0,0.94647201946472,0.00827250608272506,0.00046057032577358643,0.015571776155717762,0.14212548015364918,0.2708066581306018,"$65,707","$29,580",0.38,0.9484126984126984,"$612,100","$1,261",0.24087591240875916,0.7591240875912408,0.14209245742092458,2009,36081066900,726,669.0,0.0,0.0,0.0,61.0,0.1600871608044048
8536,"Census Tract 671, Queens County, New York",23163.6,2049.0,0.8833577354807223,0.009272816007808687,0.00043111651316775124,0.004880429477794046,0.17022696929238984,0.390520694259012,"$64,338","$32,992",0.42,0.9468208092485548,"$554,000","$1,525",0.13225963884821865,0.8677403611517813,0.2757442654953636,2013,36081067100,857,671.0,0.0,0.0,0.0,74.0,0.182278411427261
8538,"Census Tract 677, Queens County, New York",25432.9,1826.0,0.8269441401971522,0.01095290251916758,0.0004528719278188128,0.013143483023001095,0.0976809557273366,0.3626141953619115,"$87,802","$42,754",0.43,0.9616963064295484,"$591,900","$1,407",0.14184008762322015,0.8581599123767798,0.28313253012048195,2015,36081067700,731,677.0,0.0,0.0,0.0,78.0,0.26699982683187096
8539,"Census Tract 677, Queens County, New York",25488.6,1830.0,0.8721311475409836,0.009836065573770493,0.000476574397563379,0.006557377049180328,0.05821665438467207,0.38098747236551217,"$88,235","$43,842",0.43,0.9373297002724796,"$590,600","$1,359",0.12568306010928962,0.8743169398907104,0.22185792349726774,2014,36081067700,731,677.0,0.0,0.0,0.0,78.0,0.20139064750399485
8540,"Census Tract 677, Queens County, New York",27299.2,1960.0,0.8704081632653061,0.0066326530612244895,0.0004440857975843399,0.0030612244897959178,0.0809688581314879,0.3944636678200692,"$113,833","$47,820",0.41,0.9506008010680908,"$602,600","$1,292",0.06275510204081633,0.9372448979591836,0.22040816326530613,2013,36081067700,731,677.0,0.0,0.0,0.0,78.0,0.1752236763253956
8543,"Census Tract 679, Queens County, New York",38704.5,3772.0,0.8451749734888653,0.031283138918345714,0.00022406547547424848,0.03711558854718982,0.17406467977171844,0.2996195307545973,"$44,861","$28,120",0.44,0.9585227272727272,"$543,900","$1,193",0.3947136563876652,0.6052863436123348,0.5824496288441146,2015,36081067900,1760,679.0,0.0,0.0,0.0,63.0,0.37468541973487385
8544,"Census Tract 679, Queens County, New York",37370.5,3642.0,0.8434925864909391,0.03761669412410763,0.00023160147899256976,0.022789676002196595,0.17679558011049726,0.29119272018199543,"$47,391","$30,002",0.45,0.937070938215103,"$552,000","$1,184",0.33751146438398044,0.6624885356160196,0.6054365733113674,2014,36081067900,1760,679.0,0.0,0.0,0.0,64.0,0.35507685510652676
8545,"Census Tract 679, Queens County, New York",39197.0,3820.0,0.8253926701570681,0.03481675392670157,0.00021607137962226917,0.02198952879581152,0.1833545918367347,0.31026785714285715,"$44,531","$28,749",0.46,0.9505813953488372,"$540,300","$1,121",0.3189204875217644,0.6810795124782356,0.5801047120418849,2013,36081067900,1760,679.0,0.0,0.0,0.0,65.0,0.3610540957403779
8546,"Census Tract 679, Queens County, New York",42141.9,4107.0,0.7195032870708546,0.017531044558071585,0.00017518950257386284,0.14730947163379596,0.15875,0.3415625,"$54,281","$26,002",0.41,0.9240048250904704,"$574,000","$1,045",0.20623872131992785,0.7937612786800722,0.5395665936206476,2010,36081067900,1760,679.0,0.0,0.0,0.0,65.0,0.5913933420014778
8547,"Census Tract 679, Queens County, New York",45564.6,4338.0,0.7026279391424619,0.049562010142922996,0.0001619704792859525,0.15698478561549098,0.16661725466943375,0.3771123628817077,"$55,409","$26,446",0.41,0.9331343283582091,"$556,900","$1,031",0.20232788509162952,0.7976721149083705,0.5336560627017058,2009,36081067900,1760,679.0,0.0,0.0,0.0,65.0,0.6889752195252528
8548,"Census Tract 680, Queens County, New York",17050.3,5064.0,0.0462085308056872,0.8734202211690363,9.124907347094627e-06,0.04778830963665087,0.13745307536817788,0.2494946578111464,"$93,333","$33,629",0.32,0.9288860918816866,"$417,900","$1,637",0.14059719201107376,0.8594028079889262,0.3414296998420221,2015,36081068000,1589,680.0,0.0,0.0,0.0,60.0,0.4057086047520325
8549,"Census Tract 680, Queens County, New York",17376.8,5161.0,0.046115093974036035,0.8670800232513078,8.93530206821082e-06,0.04030226700251889,0.10860774119006354,0.2536106296938186,"$80,378","$30,300",0.33,0.9354243542435424,"$418,900","$1,656",0.1684108527131783,0.8315891472868217,0.39759736485177294,2014,36081068000,1589,680.0,0.0,0.0,0.0,60.0,0.395073279993879
8550,"Census Tract 680, Queens County, New York",16659.7,4948.0,0.05962004850444624,0.8498383185125303,1.2049322656517026e-05,0.04547291835084883,0.10761932997331752,0.2706789208419804,"$79,081","$29,299",0.35,0.925948973242066,"$432,700","$1,650",0.1599272139102305,0.8400727860897695,0.3995553759094584,2013,36081068000,1589,680.0,0.0,0.0,0.0,60.0,0.447067730368499
8551,"Census Tract 680, Queens County, New York",16040.2,4764.0,0.05940386230058775,0.9193954659949622,1.2469324580308093e-05,0.002308984047019312,0.13844289609209331,0.2562859739472887,"$73,424","$23,741",0.34,0.921104536489152,"$455,200","$1,632",0.1845088161209068,0.8154911838790933,0.4151973131821998,2010,36081068000,1589,680.0,0.0,0.0,0.0,60.0,0.2591441655862533
8552,"Census Tract 680, Queens County, New York",15791.7,4720.0,0.07838983050847458,0.9076271186440678,1.6608014938236138e-05,0.0023305084745762713,0.14220575662581933,0.2818466799658022,"$79,963","$25,745",0.34,0.8976648351648352,"$448,000","$1,689",0.15614406779661014,0.8438559322033898,0.3991525423728813,2009,36081068000,1589,680.0,0.0,0.0,0.0,61.0,0.30186356329266895
8558,"Census Tract 683, Queens County, New York",47416.8,4499.0,0.4067570571238053,0.06134696599244276,9.041054837159486e-05,0.0862413869748833,0.15617057328438294,0.4817848065518216,"$63,021","$26,792",0.42,0.9470238095238096,"$254,800","$1,484",0.32028628942071125,0.6797137105792888,0.7030451211380306,2015,36081068300,1680,683.0,0.0,0.0,0.0,57.0,0.7493115569579396
8559,"Census Tract 683, Queens County, New York",48365.4,4589.0,0.4870342122466768,0.0411854434517324,0.00010613079369071188,0.051863151013292655,0.18450704225352116,0.4157746478873239,"$60,317","$25,131",0.43,0.95026962252846,"$253,700","$1,487",0.3618651488616462,0.6381348511383538,0.7219437786010025,2014,36081068300,1680,683.0,0.0,0.0,0.0,61.0,0.6361924447637501
8560,"Census Tract 683, Queens County, New York",45709.5,4337.0,0.5213281069863961,0.07724233341019138,0.00012020477449536455,0.039889324417800326,0.2042274486454302,0.3888061923191426,"$58,413","$26,288",0.43,0.9555555555555556,"$244,900","$1,364",0.3328700486448923,0.6671299513551077,0.7055568365229421,2013,36081068300,1680,683.0,0.0,0.0,0.0,61.0,0.6669775115389833
8561,"Census Tract 683, Queens County, New York",42832.2,4064.0,0.3651574803149607,0.08759842519685039,8.985174220348441e-05,0.11392716535433073,0.2233169129720854,0.3251231527093596,"$49,167","$22,996",0.39,0.9832134292565948,"$203,200","$1,145",0.2723917322834646,0.7276082677165354,0.6663385826771654,2010,36081068300,1680,683.0,0.0,0.0,0.0,58.0,0.8294801390531364
8562,"Census Tract 683, Queens County, New York",46586.2,4070.0,0.3511056511056511,0.11056511056511056,8.626674474340322e-05,0.10909090909090907,0.197265625,0.3473307291666667,"$48,785","$23,359",0.38,0.9839506172839506,"$182,700","$1,048",0.23538083538083535,0.7646191646191646,0.6152334152334152,2009,36081068300,1680,683.0,0.0,0.0,0.0,57.0,0.8534783608284354
8563,"Census Tract 687, Queens County, New York",46228.7,4703.0,0.4178184137784393,0.02551562832234744,8.884082793502857e-05,0.04507761003614714,0.12875417130144606,0.4460511679644049,"$57,452","$29,022",0.44,0.9401794616151544,"$464,900","$1,383",0.25266979923109784,0.7473302007689022,0.5670848394641718,2015,36081068700,2006,687.0,0.0,0.0,0.0,74.0,0.5987777299388929
8564,"Census Tract 687, Queens County, New York",45403.0,4619.0,0.4700151547954103,0.009092877246157177,0.00010175690729495784,0.02511366096557696,0.13002754820936638,0.4446280991735537,"$56,121","$30,907",0.45,0.9419228892142508,"$482,500","$1,363",0.2532665505226481,0.7467334494773519,0.580861658367612,2014,36081068700,2006,687.0,0.0,0.0,0.0,73.0,0.4910586168819464
8565,"Census Tract 687, Queens County, New York",46150.1,4695.0,0.4530351437699681,0.009584664536741214,9.649310836421044e-05,0.011075612353567623,0.12683723462166574,0.49265106151333704,"$55,625","$33,941",0.51,0.9656203288490284,"$475,000","$1,371",0.2436526562833369,0.7563473437166631,0.5787007454739084,2013,36081068700,2006,687.0,0.0,0.0,0.0,73.0,0.45401806076017504
8566,"Census Tract 687, Queens County, New York",47880.1,4871.0,0.4048450010264832,0.00390063641962636,8.311332396355641e-05,0.06343666598234449,0.07765151515151515,0.5289502164502164,"$65,381","$33,817",0.47,0.9483614697120158,"$476,900","$1,272",0.17002467105263158,0.8299753289473685,0.6275918702525148,2010,36081068700,2006,687.0,0.0,0.0,0.0,75.0,0.5634378369383705
8567,"Census Tract 687, Queens County, New York",42230.6,4690.0,0.42942430703624734,0.006609808102345416,9.156168593523396e-05,0.06609808102345416,0.05277122641509434,0.5504127358490566,"$65,292","$32,311",0.45,0.9419666845781838,"$473,300","$1,261",0.12153518123667376,0.8784648187633263,0.5899786780383796,2009,36081068700,2006,687.0,0.0,0.0,0.0,75.0,0.5765869849597273
8569,"Census Tract 690, Queens County, New York",27351.9,3710.0,0.0008086253369272237,0.9787061994609164,2.1795831184022197e-07,0.002425876010781671,0.2335733573357336,0.30063006300630063,"$76,094","$24,726",0.36,0.9611470860314524,"$430,500","$1,550",0.22964959568733154,0.7703504043126684,0.4563342318059299,2014,36081069000,1063,690.0,0.0,0.0,0.0,59.0,0.041433922280874606
8570,"Census Tract 690, Queens County, New York",26592.5,3607.0,0.0008317161075686166,0.9808705295259218,2.3058389452969685e-07,0.002217909620182977,0.2236346516007533,0.2984934086629002,"$71,607","$25,860",0.34,0.9707762557077626,"$424,000","$1,581",0.22511782644857226,0.7748821735514277,0.4227890213473801,2013,36081069000,1063,690.0,0.0,0.0,0.0,58.0,0.0384014622666687
8571,"Census Tract 690, Queens County, New York",27890.1,3783.0,0.01506740681998414,0.9545334390695216,3.982925408401834e-06,0.001850383293682263,0.15866839602248162,0.31906614785992216,"$75,559","$26,540",0.34,0.9497257769652652,"$452,800","$1,494",0.1456515992598467,0.8543484007401533,0.3938673010837959,2010,36081069000,1063,690.0,0.0,0.0,0.0,57.0,0.11932083687431613
8572,"Census Tract 690, Queens County, New York",28795.9,3860.0,0.015803108808290157,0.9479274611398965,4.094069639453408e-06,0.01243523316062176,0.14993854977468252,0.2945514133551823,"$83,992","$27,526",0.32,0.9235668789808916,"$439,700","$1,478",0.1577720207253886,0.8422279792746113,0.4479274611398964,2009,36081069000,1063,690.0,0.0,0.0,0.0,55.0,0.17084367316377294
8573,"Census Tract 693, Queens County, New York",55405.4,2864.0,0.4842877094972067,0.1138268156424581,0.00016909487063449956,0.11452513966480447,0.10740924912978618,0.4221780208851318,"$42,389","$24,808",0.45,0.9368667186282152,"$285,000","$1,426",0.3997905027932961,0.6002094972067039,0.619413407821229,2015,36081069300,1283,693.0,0.0,0.0,0.0,70.0,0.8481399986869619
8574,"Census Tract 693, Queens County, New York",49621.1,2565.0,0.5734892787524366,0.04015594541910331,0.0002235825648157648,0.06510721247563353,0.10452261306532663,0.4075376884422111,"$45,785","$32,563",0.5,0.9497250589159466,"$400,900","$1,436",0.3290448343079922,0.6709551656920077,0.6612085769980507,2014,36081069300,1283,693.0,0.0,0.0,0.0,68.0,0.6277040344800824
8575,"Census Tract 693, Queens County, New York",51729.7,2674.0,0.6080777860882572,0.03851907255048617,0.00022740380930750083,0.0493642483171279,0.14459049544994945,0.3923154701718908,"$54,450","$32,095",0.46,0.9721082854799016,"$299,500","$1,386",0.25018698578908005,0.7498130142109201,0.6103216155572176,2013,36081069300,1283,693.0,0.0,0.0,0.0,66.0,0.5783524807240366
8576,"Census Tract 693, Queens County, New York",58287.8,3013.0,0.5930965814802522,0.013607699966810487,0.00019684586175912783,0.07832724858944573,0.13339596054485675,0.4443400657585721,"$51,127","$31,982",0.48,0.9889737065309584,"$307,900","$1,205",0.2592100896116827,0.7407899103883173,0.5857948888151344,2010,36081069300,1283,693.0,0.0,0.0,0.0,69.0,0.5694746135756599
8577,"Census Tract 693, Queens County, New York",57517.7,3028.0,0.6354029062087186,0.013210039630118893,0.00020984243930274724,0.1060105680317041,0.15145813734713076,0.4430856067732832,"$48,800","$25,885",0.41,0.9828473413379074,"$316,700","$1,134",0.2433949801849405,0.7566050198150595,0.6165785997357992,2009,36081069300,1283,693.0,0.0,0.0,0.0,69.0,0.5849974296252645
8578,"Census Tract 694, Queens County, New York",18303.0,3687.0,0.07268782207756984,0.8616761594792515,1.9714624919330037e-05,0.02956333062110117,0.11163793103448276,0.2974137931034483,"$80,598","$27,053",0.39,1.0,"$391,100","$1,660",0.2355507088331516,0.7644492911668485,0.4103607268782208,2015,36081069400,1104,694.0,0.0,0.0,0.0,58.0,0.4231523376903158
8579,"Census Tract 694, Queens County, New York",16371.9,3298.0,0.10278956943602184,0.8502122498483929,3.1167243613105466e-05,0.014554275318374771,0.1337126600284495,0.26173541963015645,"$81,724","$28,982",0.38,1.0,"$410,900","$1,636",0.22845752836553204,0.771542471634468,0.38386901152213465,2014,36081069400,1104,694.0,0.0,0.0,0.0,53.0,0.43370301302751085
8580,"Census Tract 694, Queens County, New York",13904.7,2801.0,0.11210282042127813,0.8300606926097822,4.002242785479405e-05,0.01606569082470546,0.13806172171088252,0.26962642122360586,"$81,406","$32,229",0.39,1.0,"$424,400","$1,540",0.23238164076617274,0.7676183592338273,0.4048554087825776,2013,36081069400,1104,694.0,0.0,0.0,0.0,49.0,0.4666968660669284
8582,"Census Tract 694, Queens County, New York",14535.8,2945.0,0.027164685908319185,0.9575551782682512,9.224002006220436e-06,0.008149405772495755,0.11206461383139828,0.24936900555275116,"$77,813","$29,020",0.3,0.9194214876033058,"$509,400","$1,546",0.1293718166383701,0.8706281833616298,0.5714770797962648,2009,36081069400,1104,694.0,0.0,0.0,0.0,45.0,0.17878649617145095
8583,"Census Tract 695, Queens County, New York",21293.6,1773.0,0.5848843767625493,0.0022560631697687533,0.00032988402524678466,0.08121827411167512,0.10303030303030304,0.4343434343434344,"$54,309","$42,283",0.49,0.9234972677595628,"$600,900","$1,455",0.19055745164960186,0.8094425483503982,0.5307388606880993,2015,36081069500,915,695.0,0.0,0.0,0.0,74.0,0.533998701836973
8584,"Census Tract 695, Queens County, New York",22146.3,1844.0,0.5623644251626898,0.0021691973969631237,0.00030496986180189253,0.07592190889370933,0.14032697547683926,0.47070844686648494,"$49,107","$39,667",0.48,0.9550438596491228,"$575,000","$1,436",0.2292122538293217,0.7707877461706784,0.5775488069414316,2014,36081069500,915,695.0,0.0,0.0,0.0,71.0,0.5352037337848035
8585,"Census Tract 695, Queens County, New York",22830.9,1901.0,0.5817990531299316,0.0026301946344029453,0.0003060489495686121,0.08364018937401367,0.09840425531914894,0.4973404255319149,"$53,063","$44,025",0.49,0.974835886214442,"$583,200","$1,413",0.21899736147757254,0.7810026385224275,0.5291951604418726,2013,36081069500,915,695.0,0.0,0.0,0.0,70.0,0.5407522237610991
8586,"Census Tract 695, Queens County, New York",29280.2,2438.0,0.43437243642329776,0.020098441345365054,0.00017816752929585637,0.13863822805578346,0.11607142857142858,0.38560267857142855,"$61,406","$33,333",0.43,0.9687825182101976,"$636,200","$1,376",0.19811320754716985,0.8018867924528302,0.5865463494667761,2010,36081069500,915,695.0,0.0,0.0,0.0,78.0,0.7162012376760447
8587,"Census Tract 695, Queens County, New York",30649.0,2589.0,0.35457705677867896,0.03707995365005794,0.00013695521698674353,0.1541135573580533,0.08637044433349975,0.3909136295556665,"$64,583","$36,093",0.4,0.969319271332694,"$605,100","$1,323",0.13943607570490538,0.8605639242950947,0.507531865585168,2009,36081069500,915,695.0,0.0,0.0,0.0,78.0,0.7792233112085996
8588,"Census Tract 697.01, Queens County, New York",79799.0,3990.0,0.5601503759398496,0.08696741854636593,0.00014038856539845857,0.033583959899749376,0.08013245033112583,0.5096026490066226,"$55,023","$30,676",0.42,0.9339323467230444,"$286,500","$1,450",0.2932330827067669,0.7067669172932329,0.5433583959899749,2015,36081069701,1892,697.01,0.0,0.0,0.0,63.0,0.6522483819059582
8589,"Census Tract 697.01, Queens County, New York",74459.1,3723.0,0.5492882084340586,0.08058017727639001,0.00014753913737149035,0.0410958904109589,0.07635726795096323,0.491768826619965,"$50,525","$28,887",0.4,0.9279869067103108,"$317,500","$1,389",0.2871340316948697,0.7128659683051303,0.5471394037066881,2014,36081069701,1892,697.01,0.0,0.0,0.0,63.0,0.6645108368284179
8590,"Census Tract 697.01, Queens County, New York",75839.1,3792.0,0.5878164556962026,0.08966244725738398,0.00015501488810553868,0.03190928270042194,0.08193863319386332,0.4815202231520223,"$50,714","$27,826",0.37,0.9269102990033222,"$287,500","$1,401",0.274789029535865,0.7252109704641351,0.5218881856540084,2013,36081069701,1892,697.01,0.0,0.0,0.0,63.0,0.6398526690588999
8591,"Census Tract 697.01, Queens County, New York",65799.2,3290.0,0.6753799392097265,0.04164133738601824,0.00020528265629474968,0.0790273556231003,0.07818109293976865,0.498603909054647,"$47,075","$26,746",0.38,0.9227220299884659,"$280,700","$1,246",0.3413373860182371,0.658662613981763,0.4993920972644377,2010,36081069701,1892,697.01,0.0,0.0,0.0,63.0,0.5997482100500344
8592,"Census Tract 697.01, Queens County, New York",65341.4,3426.0,0.7069468768242849,0.022475189725627558,0.00020634759977358,0.06800934033858727,0.07238095238095238,0.4651428571428571,"$47,788","$27,482",0.4,0.9201331114808652,"$275,000","$1,162",0.3619381202568593,0.6380618797431407,0.528604786923526,2009,36081069701,1892,697.01,0.0,0.0,0.0,63.0,0.5150377215668451
8593,"Census Tract 697.02, Queens County, New York",20725.1,3548.0,0.5893461104847801,0.010710259301014656,0.00016610657003516914,0.020293122886133032,0.10659186535764376,0.5564516129032258,"$77,729","$41,089",0.43,0.9469512195121952,"$641,500","$1,460",0.18686583990980835,0.8131341600901917,0.564543404735062,2015,36081069702,1640,697.02,0.0,0.0,0.0,70.0,0.44073700107220576
8594,"Census Tract 697.02, Queens County, New York",20438.9,3499.0,0.5890254358388111,0.00943126607602172,0.00016834107911940872,0.019434124035438698,0.10700179533213644,0.5307001795332137,"$61,855","$35,407",0.4,0.955528846153846,"$603,600","$1,429",0.22177765075735925,0.7782223492426408,0.5207202057730779,2014,36081069702,1640,697.02,0.0,0.0,0.0,71.0,0.4337950326288627
8595,"Census Tract 697.02, Queens County, New York",22150.4,3792.0,0.6281645569620253,0.007647679324894516,0.0001656552101693105,0.015295358649789032,0.09176788124156546,0.5465587044534413,"$71,719","$43,770",0.49,0.9811664641555286,"$618,100","$1,435",0.16561181434599154,0.8343881856540084,0.5361286919831224,2013,36081069702,1640,697.02,0.0,0.0,0.0,71.0,0.3947167838349447
8596,"Census Tract 697.02, Queens County, New York",24592.1,4210.0,0.6261282660332541,0.005225653206650831,0.00014872405368960903,0.0669833729216152,0.12517241379310345,0.4355172413793104,"$67,821","$33,784",0.44,0.9776075427224514,"$650,300","$1,326",0.1985748218527316,0.8014251781472684,0.46745843230403794,2010,36081069702,1640,697.02,0.0,0.0,0.0,70.0,0.5029974189295308
8597,"Census Tract 697.02, Queens County, New York",27768.0,5599.0,0.6338631898553313,0.006608322914806215,0.0001132100714154905,0.08180032148597964,0.08569261880687562,0.538422649140546,"$77,972","$40,125",0.43,0.9577342047930284,"$541,400","$1,217",0.1412752277192356,0.8587247722807644,0.4415074120378639,2009,36081069702,1640,697.02,0.0,0.0,0.0,66.0,0.5279758870296847
8598,"Census Tract 703, Queens County, New York",21602.4,2007.0,0.6402590931738914,0.02192326856003986,0.00031901300108315466,0.03487792725460887,0.0997920997920998,0.40055440055440056,"$56,818","$30,951",0.44,0.8534883720930233,"$567,100","$1,196",0.2286995515695067,0.7713004484304933,0.4250124564025909,2015,36081070300,860,703.0,0.0,0.0,0.0,67.0,0.4888466660201643
8599,"Census Tract 703, Queens County, New York",18018.2,1674.0,0.6935483870967742,0.026284348864994027,0.000414306085481944,0.034050179211469536,0.11532125205930807,0.4456342668863262,"$64,737","$40,962",0.47,0.8168674698795181,"$554,100","$1,338",0.13918757467144566,0.8608124253285544,0.37335722819593786,2014,36081070300,860,703.0,0.0,0.0,0.0,65.0,0.46774999986563154
8600,"Census Tract 703, Queens County, New York",19374.4,1800.0,0.6294444444444445,0.022777777777777782,0.00034969135802469134,0.042777777777777776,0.0824665676077266,0.5163447251114414,"$67,222","$49,479",0.54,0.8339222614840992,"$571,200","$1,298",0.14055555555555554,0.8594444444444445,0.3922222222222223,2013,36081070300,860,703.0,0.0,0.0,0.0,65.0,0.5151331222418056
