,Fl_ft2,LotArea,NumFloors,norm_gas,BuiltFAR,incomePC,ENERGY STAR Score,eui,log_eui,ZIPCODE,d_ghg,id_ghg,norm_elct,age,log_fl_ft2,log_LotArea,log_norm_gas,predicted_eui,diff_eui
6413,59823.0,9700,7.0,29065.4,5.98,19.656310567271255,87.0,63.3,1.801403710017355,11224,147.1,89.3,5.2,10,10.999145481377802,9.179881164491475,10.277303742297763,75.3765024051064,62.076502405106396
6414,87024.0,27203,6.0,55077.6,3.2,27.26980714899889,68.0,70.0,1.845098040014257,11235,283.1,126.2,4.4,56,11.373939221662742,10.211082540319786,10.916498378908512,83.35844999865674,63.35844999865674
6416,80186.0,25660,6.0,34684.3,3.12,27.26980714899889,84.0,59.0,1.7708520116421442,11235,178.2,133.5,5.5,64,11.292104215025587,10.152688638169627,10.454042413981037,88.40758364225479,79.40758364225479
6417,70902.0,18000,6.0,31528.8,3.94,27.26980714899889,83.0,60.1,1.7788744720027396,11235,162.0,118.0,5.5,64,11.169053920867071,9.798127036878302,10.358656692823407,87.75090717129491,77.6509071712949
6418,63511.0,22000,6.0,31062.8,2.89,27.26980714899889,82.0,64.0,1.8061799739838869,11235,159.1,105.7,5.5,64,11.058968398224943,9.998797732340453,10.343766240740033,91.6359426088567,77.6359426088567
6419,122009.0,28000,6.0,46367.3,4.36,27.26980714899889,57.0,86.3,1.9360107957152093,11235,237.8,105.7,5.5,64,11.711850091486289,10.239959789157341,10.744349748388096,82.38479018128272,46.08479018128273
6421,106431.0,19000,7.0,64131.5,4.86,27.26980714899889,46.0,99.7,1.998695158311656,11235,332.1,137.1,6.0,52,11.575252166837984,9.852194258148577,11.068690941858451,84.3886337845896,34.6886337845896
6422,85680.0,20000,6.0,46464.5,4.28,27.26980714899889,56.0,78.9,1.8970770032094204,11235,297.4,123.5,5.1,62,11.35837470512163,9.903487552536127,10.746443859145852,85.3705924450766,56.47059244507659
6423,120269.0,44300,6.0,49805.4,2.71,27.26980714899889,85.0,57.4,1.7589118923979734,11235,299.6,123.5,3.6,61,11.69748617964467,10.698739956033227,10.815878690869171,78.15971858555079,70.75971858555079
6425,59700.0,14450,6.0,44646.3,4.13,27.26980714899889,90.0,75.4,1.8773713458697743,11235,230.9,12.8,0.8,54,10.997087299380693,9.578449693540579,10.706526716129686,69.20997412252578,43.80997412252577
6426,67684.0,20000,6.0,49707.9,3.38,27.26980714899889,63.0,90.7,1.9576072870600956,11235,285.4,77.1,4.0,53,11.122605094188517,9.903487552536127,10.81391915317525,83.88313629659035,43.18313629659035
6428,107900.0,28400,6.0,100915.2,3.8,27.26980714899889,39.0,102.7,2.0115704435972783,11235,522.6,103.3,3.4,62,11.588960151246226,10.254144424149297,11.522035839198182,81.07081463433337,28.37081463433337
6430,470000.0,143800,23.0,342667.8,3.27,27.26980714899889,61.0,83.8,1.9232440186302764,11235,1718.3,584.4,4.1,53,13.060487973686241,11.876178724269083,12.744516743716664,92.3331201754016,58.533120175401606
6431,470000.0,147864,23.0,398810.4,3.18,27.26980714899889,38.0,98.8,1.9947569445876283,11235,2060.4,632.9,4.5,53,13.060487973686241,11.904048211362516,12.896241394964493,99.29159887553708,50.49159887553708
6432,192000.0,54700,6.0,205702.0,3.51,27.26980714899889,42.0,106.0,2.0253058652647704,11235,1040.0,216.2,3.7,88,12.165250651009918,10.909618988410072,12.234183798491205,89.12250336845926,33.12250336845926
6434,80016.0,20000,6.0,47167.1,4.0,27.26980714899889,76.0,70.6,1.848804701051804,11235,242.3,113.3,4.8,56,11.289981893658686,9.903487552536127,10.761451894634268,83.56827384297678,62.968273842976785
6435,87563.0,18608,7.0,48846.9,4.06,27.26980714899889,61.0,83.1,1.9196010237841108,11235,253.2,83.0,4.1,56,11.380113813270055,9.831346874758445,10.796446195887173,79.16411782908838,46.06411782908839
6436,114548.0,37175,6.0,53578.7,3.08,27.26980714899889,77.0,76.2,1.8819549713396004,11235,381.3,178.3,5.4,55,11.648749228104602,10.523391771328356,10.888906880019633,85.51176327574098,59.31176327574097
6437,155352.0,58100,6.0,168294.6,2.67,27.26980714899889,35.0,108.8,2.0366288953621607,11235,935.6,134.7,2.7,78,11.953448788893455,10.969920942840002,12.033471294102647,86.29308285831455,27.49308285831455
6438,119662.0,52500,6.0,84899.8,2.28,27.26980714899889,35.0,86.7,1.9380190974762104,11235,436.4,179.4,5.2,64,11.69242638082741,10.868568448579715,11.349227016584061,90.02206857197072,53.32206857197072
6440,159996.0,52500,6.0,72622.9,3.05,27.26980714899889,93.0,56.7,1.7535830588929069,11235,375.0,166.5,3.5,68,11.982904093903459,10.868568448579715,11.193035578073497,76.14937224171727,69.44937224171727
6441,117500.0,30000,6.0,87379.3,3.92,27.26980714899889,65.0,86.1,1.9350031514536548,11235,452.4,132.3,3.8,56,11.67419361256635,10.308952660644293,11.378013691486842,78.8110166658548,42.7110166658548
6442,242160.0,114780,6.0,172286.6,2.11,27.26980714899889,40.0,87.1,1.9400181550076632,11235,887.7,363.0,5.2,64,12.3973539436956,11.650772531662353,12.056914648162596,88.5053732974995,51.40537329749951
6443,151800.0,71130,6.0,101969.1,2.13,27.26980714899889,66.0,79.4,1.899820502427096,11235,512.4,199.6,4.4,56,11.930319143943667,11.17226446772756,11.53242510519399,83.85489685162449,54.45489685162448
6444,115842.0,42140,6.0,97265.7,2.75,27.26980714899889,99.0,51.0,1.7075701760979365,11235,488.7,193.3,2.9,57,11.659982472663872,10.64875268735818,11.485201688039414,78.16957026498554,77.16957026498554
6445,122753.0,32000,6.0,76829.3,3.84,27.26980714899889,85.0,69.6,1.8426092396105618,11235,396.2,160.8,4.1,59,11.71792948527665,10.373491181781864,11.249341356795835,78.98763059049436,59.38763059049437
6449,78912.0,22575,6.0,60199.8,3.04,27.26980714899889,95.0,49.0,1.6901960800285136,11235,319.8,96.7,2.2,60,11.276088586524017,10.024598378285186,11.005424309032257,75.72431973763939,76.72431973763939
6450,52360.0,12000,7.0,26515.4,4.36,27.26980714899889,94.0,59.2,1.7723217067229198,11235,136.7,69.4,4.3,58,10.865898220023837,9.392661928770137,10.185480975257931,84.44521945393296,75.24521945393296
6451,86000.0,21000,6.0,58706.9,4.1,27.26980714899889,86.0,76.3,1.8825245379548805,11235,297.3,80.2,3.2,60,11.362102575235644,9.95227771670556,10.98031254575648,77.68006081862617,51.38006081862618
6452,583000.0,221280,8.0,295185.4,2.63,27.26980714899889,77.0,67.3,1.8280150642239767,11235,1517.0,896.8,5.3,59,13.27594246533263,12.307184146898585,12.595358912490788,82.16216914401261,64.86216914401261
6454,77500.0,32000,6.0,54637.0,2.42,27.26980714899889,51.0,87.8,1.9434945159061023,11235,281.8,123.7,5.5,61,11.258033215341438,10.373491181781864,10.908466587905721,92.90018076005255,55.10018076005255
6455,79500.0,50800,6.0,54587.9,1.56,27.26980714899889,54.0,85.7,1.932980821923198,11235,281.6,123.7,5.4,61,11.283512300642423,10.835651633566574,10.907567525451878,95.67130871131263,59.97130871131263
6456,123786.0,36550,6.0,68476.4,3.39,27.26980714899889,68.0,75.7,1.8790958795000727,11235,392.6,202.9,5.4,63,11.726309547216001,10.506436465177925,11.13424443934031,85.79089588896056,60.09089588896056
6458,136296.0,39800,6.0,97221.3,3.42,27.26980714899889,72.0,74.5,1.8721562727482928,11235,496.0,177.1,3.9,55,11.822584270225379,10.59162219127253,11.484745102244256,78.78535865051887,54.28535865051887
6459,61104.0,16150,6.0,37276.5,3.78,27.26980714899889,55.0,69.8,1.8438554226231607,11235,192.4,157.0,7.0,59,11.020332609465298,9.689675328650802,10.526118380271965,96.09959123753508,76.29959123753508
6460,64600.0,29000,6.0,40104.6,2.23,27.26980714899889,86.0,68.3,1.8344207036815323,11235,206.3,43.7,2.4,62,11.075969689770693,10.275051108968611,10.59924631993256,81.0539687454053,62.7539687454053
6461,72840.0,22900,6.0,21949.3,3.18,27.26980714899889,100.0,37.8,1.577491799837225,11235,113.9,92.9,3.8,59,11.196020533841544,10.03889218954233,9.996490527334208,79.3080028534474,91.50800285344741
6463,108151.0,25900,6.0,69703.0,4.18,27.26980714899889,83.0,71.0,1.8512583487190752,11235,359.8,75.1,2.5,60,11.59128367775547,10.16199824768763,11.151998637429239,72.92774959997483,51.92774959997483
6464,83160.0,25200,6.0,45420.3,3.3,27.26980714899889,80.0,75.6,1.8785217955012063,11235,292.4,92.3,3.8,60,11.328521741971949,10.134599273499514,10.72371442065755,81.7858929276238,56.18589292762381
6465,152920.0,39500,6.0,68266.7,3.87,27.26980714899889,93.0,52.5,1.7201593034059568,11235,354.4,145.8,3.1,61,11.93767018781035,10.584055950889214,11.131177371760511,71.39981894553631,68.89981894553631
6467,221000.0,66400,6.0,179881.2,3.33,27.26980714899889,46.0,96.7,1.9854264740830017,11235,931.8,326.3,5.0,56,12.30591798049989,11.103452335464524,12.100051911976468,84.6063823239494,37.9063823239494
6468,51192.0,22000,6.0,51903.4,2.33,27.26980714899889,6.0,139.3,2.1439511164239637,11235,321.7,115.0,7.9,91,10.843338548819297,9.998797732340453,10.857139577605556,115.36467610473068,26.064676104730665
6469,65400.0,19725,6.0,54897.5,3.32,27.26980714899889,61.0,81.2,1.9095560292411755,11235,279.4,77.5,3.6,89,11.08827753744529,9.889642145714076,10.913223089120146,89.6810586068558,58.4810586068558
6470,100300.0,23621,6.0,51858.0,4.25,27.26980714899889,58.0,76.5,1.8836614351536176,11235,347.1,126.2,4.4,54,11.515920973950028,10.069891425857708,10.856264492980694,79.79171384849646,53.29171384849646
6471,72715.0,18000,10.0,52428.6,4.04,27.26980714899889,22.0,87.4,1.9415114326344032,11235,268.9,107.0,5.1,10,11.19430296961181,9.798127036878302,10.867207522940374,80.41969654621093,43.01969654621092
6473,68986.0,16000,15.0,9298.8,3.33,27.26980714899889,98.0,33.6,1.526339277389844,11235,47.8,83.7,4.8,8,11.141658864441975,9.680344001221918,9.137640638557905,75.22542843588344,91.62542843588344
6474,121000.0,31300,7.0,65275.9,3.87,27.26980714899889,95.0,59.1,1.7715874808812553,11235,330.4,77.6,2.3,61,11.703545824578878,10.351373376528244,11.086378181293037,71.50795788439986,62.407957884399856
6475,138675.0,33381,15.0,76518.6,3.49,27.26980714899889,95.0,69.6,1.8426092396105618,11235,392.6,60.2,1.8,26,11.839888344923436,10.41574215482581,11.245289127516457,66.81211806811947,47.21211806811948
6476,437860.0,77620,16.0,360623.2,5.64,27.26980714899889,22.0,98.5,1.993436230497612,11235,1871.8,628.6,4.9,55,12.989654503561328,11.259580404922897,12.795588924897556,90.31303363442834,41.813033634428336
6477,73500.0,14325,6.0,51249.0,5.13,27.26980714899889,74.0,78.1,1.8926510338773004,11235,264.3,60.0,2.8,85,11.205040685200927,9.56976154158294,10.844451384615168,80.19494725335838,52.094947253358384
6478,111912.0,22000,6.0,77047.5,5.09,27.26980714899889,80.0,78.2,1.8932067530598482,11235,399.3,102.5,3.2,63,11.625468127156266,9.998797732340453,11.252177393758528,75.18650789923697,46.98650789923697
6479,59640.0,14000,6.0,49355.6,4.26,27.26980714899889,1.0,128.7,2.1095785469043866,11235,255.7,332.9,17.2,97,10.996081768878675,9.546812608597396,10.806806513601112,148.37535218912922,69.67535218912923
6482,59640.0,14000,6.0,34789.7,4.26,27.26980714899889,69.0,70.4,1.847572659142112,11235,180.6,68.2,3.9,90,10.996081768878675,9.546812608597396,10.457076644941232,87.98438162402272,67.58438162402271
6483,56700.0,12000,6.0,41398.5,4.73,27.26980714899889,74.0,80.8,1.9074113607745864,11235,213.3,47.0,2.9,82,10.945529489715843,9.392661928770137,10.630999927272958,82.80595369841461,52.005953698414615
6484,50400.0,10000,6.0,37123.5,5.04,27.26980714899889,33.0,77.5,1.8893017025063104,11235,188.1,46.2,3.1,87,10.82774645405946,9.210340371976184,10.522005471248331,84.98334533224816,57.48334533224816
6485,54000.0,9700,6.0,33446.8,5.57,27.26980714899889,99.0,61.4,1.7881683711411678,11235,172.0,7.2,0.5,87,10.896739325546411,9.179881164491475,10.417711395808272,71.58649652999395,60.18649652999395
6488,52200.0,10000,6.0,37668.3,5.22,27.26980714899889,67.0,83.7,1.92272545799326,11235,194.3,59.2,3.8,88,10.86283777387073,9.210340371976184,10.536574170918087,87.6088622735683,53.9088622735683
6489,50400.0,10000,6.0,36333.4,5.04,27.26980714899889,91.0,78.8,1.8965262174895556,11235,187.8,36.2,2.4,88,10.82774645405946,9.210340371976184,10.500492707403874,82.07705709076306,53.277057090763066
6490,62280.0,12000,6.0,44930.4,5.19,27.26980714899889,92.0,79.1,1.8981764834976764,11235,232.2,45.8,2.6,91,11.039395625947934,9.392661928770137,10.712869904762169,81.75324439502134,52.653244395021346
6491,99000.0,24000,6.0,77027.7,4.13,27.26980714899889,86.0,85.3,1.9309490311675233,11235,437.2,36.0,1.3,88,11.502875129116727,10.085809109330082,11.251920376404549,75.8097908600918,40.5097908600918
6492,83520.0,16000,6.0,43871.8,5.22,27.26980714899889,88.0,74.6,1.8727388274726688,11235,322.8,68.8,2.8,88,11.332841403116465,9.680344001221918,10.689027023635385,79.52887405708012,54.92887405708012
6493,102000.0,20050,6.0,72504.4,5.09,27.26980714899889,84.0,71.1,1.8518696007297664,11235,374.2,77.3,2.4,89,11.532728092266408,9.905984432734716,11.191402528656395,77.44099344032057,56.340993440320574
6495,185000.0,41800,18.0,131034.7,4.43,27.26980714899889,66.0,84.8,1.9283958522567135,11235,672.0,253.3,4.8,50,12.128111104060462,10.640651618512848,11.783217452603502,86.23651328733182,51.43651328733182
6496,104387.0,19082,6.0,74033.3,5.47,27.26980714899889,24.0,99.0,1.9956351945975501,11235,382.1,208.5,7.3,84,11.555860425604486,9.856500761311791,11.212270270966672,96.53446160571366,47.53446160571366
6498,86100.0,18000,6.0,64637.3,4.78,27.26980714899889,77.0,78.6,1.895422546039408,11235,325.3,53.3,2.2,89,11.363264690415821,9.798127036878302,11.076546922520615,78.3600440644185,49.76004406441851
6499,101000.0,21302,6.0,54968.0,4.74,27.26980714899889,95.0,61.5,1.7888751157754168,11235,292.0,85.2,2.7,88,11.522875795823397,9.966556244003112,10.914506476710912,77.39655333257575,65.89655333257575
6500,78000.0,16000,6.0,40951.1,4.88,27.26980714899889,70.0,63.3,1.801403710017355,11235,222.5,72.6,3.1,86,11.26446410567173,9.680344001221918,10.6201339509473,80.20160973742934,66.90160973742934
6501,72360.0,14400,6.0,46276.3,5.03,27.26980714899889,93.0,60.6,1.7824726241662865,11235,233.1,60.3,2.4,89,11.189408939509232,9.574983485564092,10.742385229969845,78.839661962983,68.239661962983
6502,72360.0,14400,6.0,58888.7,5.03,27.26980714899889,63.0,77.5,1.8893017025063104,11235,296.2,79.9,3.3,89,11.189408939509232,9.574983485564092,10.983404500639772,84.14175539070735,56.641755390707345
6503,103734.0,21000,6.0,80913.8,4.94,27.26980714899889,71.0,84.8,1.9283958522567135,11235,417.1,77.9,2.7,76,11.54958520933283,9.95227771670556,11.301139669463458,77.19243077608229,42.39243077608229
6504,103734.0,21000,6.0,80174.7,4.94,27.26980714899889,68.0,85.2,1.9304395947667,11235,414.5,85.5,2.9,76,11.54958520933283,9.95227771670556,11.291963282739575,77.95996129881377,42.759961298813764
6505,58000.0,12000,6.0,34620.5,4.83,27.26980714899889,61.0,83.3,1.9206450014067875,11235,226.8,67.9,4.0,82,10.968198289528557,9.392661928770137,10.452201271144684,86.90898851369683,53.60898851369683
6506,68300.0,16000,6.0,43011.6,4.27,27.26980714899889,86.0,61.9,1.791690649020118,11235,221.8,62.7,2.8,86,11.131665045558881,9.680344001221918,10.669225125736867,81.72441989756835,69.82441989756836
6507,120000.0,30000,13.0,76343.9,4.0,27.26980714899889,74.0,76.8,1.8853612200315122,11235,382.5,167.1,4.8,37,11.695247021764184,10.308952660644293,11.2430034122356,82.03341762297056,55.23341762297056
6508,76920.0,13958,6.0,44881.3,5.51,27.26980714899889,61.0,78.4,1.8943160626844384,11235,310.4,107.0,4.4,85,11.250521199702716,9.543808099577097,10.711776505908976,86.20969022802228,57.809690228022276
6509,117600.0,28000,6.0,103456.0,4.2,27.26980714899889,35.0,99.9,1.9995654882259823,11235,549.5,116.1,3.3,86,11.675044314446664,10.239959789157341,11.54690168052516,83.69292120078606,33.792921200786054
6512,150822.0,31710,6.0,75561.3,3.85,27.26980714899889,73.0,80.5,1.9057958803678683,11235,389.3,139.4,4.4,42,11.92385561250945,10.364387367532393,11.232699526337745,72.87993092096771,42.37993092096771
6513,64080.0,14350,6.0,47978.6,4.47,27.26980714899889,97.0,78.2,1.8932067530598482,11235,240.7,52.2,2.7,82,11.06788758174224,9.571505221187767,10.778510357143466,81.5385335051186,53.33853350511859
6515,54822.0,13511,6.0,38118.2,4.06,27.26980714899889,98.0,68.2,1.833784374656479,11235,197.1,54.1,2.9,85,10.911846852226676,9.51125944745996,10.548447137345821,84.52757028435883,66.32757028435883
6516,62500.0,14000,6.0,28324.8,4.46,27.26980714899889,89.0,78.3,1.8937617620579437,11235,250.3,62.7,3.4,90,11.042921835724492,9.546812608597396,10.251493024971014,85.44400276250629,57.14400276250629
6517,66071.0,12668,6.0,58218.1,5.22,27.26980714899889,55.0,100.6,2.002597980719909,11235,300.1,90.5,4.6,82,11.09848520037178,9.44683440765853,10.971951581933697,89.38214998065453,38.78214998065454
6518,58000.0,12250,6.0,54321.1,4.73,27.26980714899889,51.0,86.7,1.9380190974762104,11235,273.7,59.2,3.1,83,10.968198289528557,9.413281215972873,10.902668012395731,84.958927530735,48.258927530734994
6519,125000.0,35000,6.0,84043.0,3.57,27.26980714899889,50.0,90.7,1.9576072870600956,11235,544.7,139.8,3.7,75,11.736069016284437,10.46310334047155,11.33908385160881,83.20273262425785,42.502732624257845
6520,80390.0,26230,5.0,90550.0,3.06,27.26980714899889,35.0,99.4,1.9973863843973132,11235,591.8,203.7,5.5,39,11.294645069322007,10.17465907286092,11.413657463311559,90.61716315180708,41.21716315180707
6522,159245.0,61029,6.0,96569.9,2.19,27.26980714899889,39.0,89.3,1.9508514588885464,11235,486.7,271.4,6.7,17,11.978199175767253,11.019104440020062,11.47802237744215,83.31068147662049,44.01068147662049
6523,114772.0,23958,12.0,62574.8,3.85,27.26980714899889,56.0,85.7,1.932980821923198,11235,315.1,163.8,6.2,17,11.650702830679542,10.084057576291276,11.044117920130265,81.52813361936602,45.828133619366014
6524,114772.0,2578,12.0,67496.9,35.84,27.26980714899889,39.0,93.0,1.968482948553935,11235,338.3,184.2,7.0,17,11.650702830679542,7.8547691834991324,11.119836949880067,68.35847685509012,25.358476855090117
6525,86734.0,26426,7.0,51966.8,2.57,27.26980714899889,27.0,101.7,2.0073209529227447,11235,261.9,137.1,7.2,17,11.370601242757973,10.182103652974162,10.858360332121741,88.3662733925348,36.66627339253479
6526,86734.0,26410,7.0,47801.2,2.47,27.26980714899889,44.0,89.0,1.9493900066449128,11235,240.8,128.7,6.4,17,11.370601242757973,10.181498005291179,10.774806022766942,84.35546024247338,45.355460242473384
6527,114772.0,23634,12.0,63337.6,3.91,27.26980714899889,38.0,86.8,1.938519725176492,11235,318.8,167.4,6.4,17,11.650702830679542,10.07044163219896,11.056234428626416,82.36337669315411,45.56337669315411
6528,115687.0,25114,12.0,69935.6,3.73,27.26980714899889,61.0,60.0,1.7781512503836436,11235,350.6,278.6,5.7,10,11.658643547318398,10.13118073854891,11.155330097571754,77.83139456624919,67.83139456624919
6529,177808.0,83188,8.0,118410.9,1.89,27.26980714899889,81.0,82.0,1.9138138523837167,11235,595.7,138.6,3.0,17,12.088459595425428,11.328858385637812,11.681916058005516,71.55968910599807,39.559689105998075
6530,114772.0,19421,12.0,53948.8,4.79,27.26980714899889,73.0,73.2,1.864511081058392,11235,271.6,141.5,5.2,17,11.650702830679542,9.874110233825451,10.895790727621483,74.60912474441571,51.409124744415706
6531,162957.0,55471,6.0,127704.2,2.94,27.26980714899889,48.0,98.8,1.9947569445876283,11235,640.1,164.4,4.0,82,12.001241641305606,10.923615640649537,11.757471931064744,86.29949059145983,37.49949059145983
