,Statistics,Population Density (per sq. mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's degree or More,Median household income (In 2010 Inflation Adjusted Dollars),Per capita income (In 2010 Inflation adjusted dollars),Gini Index,Occupied,Median year structure built,Median value,Median Gross Rent,Under 2.00 (Poor or struggling),2.00 and Over (Doing ok),Foreign Born:,Population 25 Years and Over:,Housing units:,Population for whom poverty status Is determined:,year
3627,Unnamed: 3628,,,0.017,0.956,0.0,0.0,0.16,0.237,,,,0.914,,,,0.057999999999999996,0.9420000000000001,0.4,,,,2010
3628,"Census Tract 632, Queens County, New York",19832.4,2271.0,21.0,2192.0,0.0,0.0,189.0,426.0,"$96,958","$28,465",0.31,653.0,1941.0,"$417,200","$1,000",234.0,2037.0,886.0,1533.0,721.0,2271.0,2010
3629,Unnamed: 3630,,,0.009000000000000001,0.965,0.0,0.0,0.12300000000000001,0.278,,,,0.9059999999999999,,,,0.10300000000000001,0.897,0.39,,,,2010
3630,"Census Tract 633.01, Queens County, New York",21983.6,1142.0,1093.0,0.0,0.0,49.0,186.0,186.0,"$71,354","$32,084",0.32,483.0,1940.0,"$498,500","$1,232",190.0,952.0,293.0,893.0,583.0,1142.0,2010
3631,Unnamed: 3632,,,0.9570000000000001,0.0,0.0,0.043,0.20800000000000002,0.20800000000000002,,,,0.8290000000000001,,,,0.166,0.8340000000000001,0.257,,,,2010
3632,"Census Tract 633.02, Queens County, New York",31817.4,1641.0,1583.0,11.0,0.0,0.0,135.0,190.0,"$67,933","$33,911",0.43,595.0,1939.0,"$488,500","$1,302",276.0,1365.0,401.0,1289.0,641.0,1641.0,2010
3633,Unnamed: 3634,,,0.965,0.006999999999999999,0.0,0.0,0.105,0.147,,,,0.9279999999999999,,,,0.168,0.8320000000000001,0.244,,,,2010
3634,"Census Tract 635, Queens County, New York",33969.7,2488.0,2155.0,9.0,32.0,152.0,223.0,327.0,"$62,530","$24,388",0.38,853.0,1939.0,"$575,100","$1,284",728.0,1752.0,463.0,1646.0,946.0,2480.0,2010
3635,Unnamed: 3636,,,0.866,0.004,0.013000000000000001,0.061,0.136,0.19899999999999998,,,,0.902,,,,0.294,0.7070000000000001,0.18600000000000003,,,,2010
3636,"Census Tract 637, Queens County, New York",11710.9,3130.0,2917.0,0.0,62.0,111.0,347.0,541.0,"$54,767","$26,268",0.35,1067.0,1939.0,"$553,700","$1,514",454.0,2676.0,833.0,2179.0,1200.0,3130.0,2010
3637,Unnamed: 3638,,,0.932,0.0,0.02,0.036000000000000004,0.159,0.248,,,,0.889,,,,0.145,0.855,0.266,,,,2010
3638,"Census Tract 638, Queens County, New York",13251.6,3543.0,190.0,3093.0,80.0,107.0,340.0,746.0,"$77,667","$29,858",0.38,1110.0,1950.0,"$425,500","$1,385",397.0,3127.0,1771.0,2348.0,1134.0,3524.0,2010
3639,Unnamed: 3640,,,0.054000000000000006,0.873,0.023,0.03,0.145,0.318,,,,0.9790000000000001,,,,0.113,0.887,0.5,,,,2010
3640,"Census Tract 639, Queens County, New York",28368.7,2784.0,2183.0,61.0,222.0,308.0,325.0,460.0,"$59,115","$30,717",0.44,1118.0,1949.0,"$517,300","$1,109",542.0,2242.0,1065.0,1984.0,1191.0,2784.0,2010
3641,Unnamed: 3642,,,0.784,0.022000000000000002,0.08,0.111,0.16399999999999998,0.23199999999999998,,,,0.9390000000000001,,,,0.195,0.805,0.38299999999999995,,,,2010
3642,"Census Tract 641.01, Queens County, New York",51124.4,1785.0,1440.0,25.0,157.0,163.0,184.0,390.0,"$52,375","$30,275",0.35,810.0,1955.0,"$202,400",$749,263.0,1522.0,660.0,1429.0,984.0,1785.0,2010
3643,Unnamed: 3644,,,0.807,0.013999999999999999,0.08800000000000001,0.091,0.129,0.273,,,,0.823,,,,0.147,0.853,0.37,,,,2010
3644,"Census Tract 641.02, Queens County, New York",87.5,75.0,75.0,0.0,0.0,0.0,0.0,19.0,"$34,875","$29,631",0.45,39.0,1960.0,"$213,800",,10.0,65.0,28.0,57.0,39.0,75.0,2010
3645,Unnamed: 3646,,,1.0,0.0,0.0,0.0,0.0,0.33299999999999996,,,,1.0,,,,0.133,0.867,0.373,,,,2010
3646,"Census Tract 645, Queens County, New York",15753.5,1873.0,939.0,16.0,723.0,178.0,158.0,567.0,"$76,806","$35,391",0.41,700.0,1939.0,"$613,900","$1,382",241.0,1632.0,680.0,1332.0,812.0,1873.0,2010
3647,Unnamed: 3648,,,0.501,0.009000000000000001,0.386,0.095,0.11900000000000001,0.426,,,,0.862,,,,0.129,0.871,0.363,,,,2010
3648,"Census Tract 646, Queens County, New York",18245.8,2837.0,58.0,2671.0,0.0,6.0,350.0,482.0,"$77,857","$32,642",0.35,950.0,1947.0,"$450,900","$1,190",223.0,2594.0,1009.0,2008.0,984.0,2817.0,2010
3649,Unnamed: 3650,,,0.02,0.9420000000000001,0.0,0.002,0.174,0.24,,,,0.965,,,,0.079,0.9209999999999999,0.35600000000000004,,,,2010
3650,"Census Tract 650, Queens County, New York",17216.9,2660.0,0.0,2619.0,0.0,0.0,201.0,571.0,"$110,179","$31,301",0.31,840.0,1946.0,"$440,600",$929,293.0,2349.0,1038.0,2025.0,948.0,2642.0,2010
3651,Unnamed: 3652,,,0.0,0.985,0.0,0.0,0.099,0.282,,,,0.8859999999999999,,,,0.111,0.889,0.39,,,,2010
3652,"Census Tract 654, Queens County, New York",11160.0,2867.0,403.0,2105.0,202.0,52.0,104.0,499.0,"$80,852","$26,605",0.31,878.0,1943.0,"$460,700","$1,274",669.0,2174.0,1197.0,1838.0,933.0,2843.0,2010
3653,Unnamed: 3654,,,0.141,0.7340000000000001,0.071,0.018000000000000002,0.057,0.272,,,,0.941,,,,0.235,0.765,0.418,,,,2010
3654,"Census Tract 655.01, Queens County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2010
3655,Unnamed: 3656,,,,,,,,,,,,,,,,,,,,,,2010
3656,"Census Tract 656, Queens County, New York",21753.9,4815.0,390.0,4257.0,54.0,36.0,363.0,645.0,"$85,833","$27,615",0.35,1320.0,1961.0,"$455,900","$1,632",543.0,4215.0,2056.0,2878.0,1449.0,4758.0,2010
3657,Unnamed: 3658,,,0.081,0.884,0.011000000000000001,0.008,0.126,0.22399999999999998,,,,0.9109999999999999,,,,0.114,0.8859999999999999,0.42700000000000005,,,,2010
3658,"Census Tract 657.02, Queens County, New York",24579.5,1377.0,1314.0,8.0,0.0,55.0,254.0,267.0,"$44,688","$31,118",0.49,651.0,1961.0,"$585,700","$1,308",399.0,978.0,381.0,1102.0,706.0,1377.0,2010
3659,Unnamed: 3660,,,0.9540000000000001,0.006,0.0,0.04,0.231,0.242,,,,0.922,,,,0.29,0.71,0.27699999999999997,,,,2010
3660,"Census Tract 657.03, Queens County, New York",24011.0,2478.0,2423.0,0.0,0.0,19.0,314.0,490.0,"$63,934","$31,419",0.38,971.0,1939.0,"$552,400","$1,287",425.0,2053.0,528.0,1793.0,1005.0,2478.0,2010
3661,Unnamed: 3662,,,0.978,0.0,0.0,0.008,0.175,0.273,,,,0.966,,,,0.172,0.8290000000000001,0.213,,,,2010
3662,"Census Tract 659, Queens County, New York",21517.8,1613.0,1549.0,64.0,0.0,0.0,162.0,378.0,"$77,344","$42,737",0.47,706.0,1949.0,"$493,900",$936,238.0,1375.0,304.0,1299.0,718.0,1613.0,2010
3663,Unnamed: 3664,,,0.96,0.04,0.0,0.0,0.125,0.29100000000000004,,,,0.983,,,,0.14800000000000002,0.852,0.18899999999999997,,,,2010
3664,"Census Tract 660, Queens County, New York",22962.8,3434.0,414.0,2668.0,172.0,152.0,390.0,546.0,"$83,750","$26,729",0.32,1044.0,1952.0,"$483,300","$1,610",578.0,2834.0,1596.0,2196.0,1056.0,3412.0,2010
3665,Unnamed: 3666,,,0.121,0.777,0.05,0.044000000000000004,0.17800000000000002,0.249,,,,0.9890000000000001,,,,0.16899999999999998,0.831,0.465,,,,2010
3666,"Census Tract 661, Queens County, New York",25617.7,1319.0,1229.0,44.0,0.0,46.0,175.0,352.0,"$78,438","$38,649",0.4,585.0,1962.0,"$563,200","$1,222",193.0,1126.0,377.0,1141.0,671.0,1319.0,2010
3667,Unnamed: 3668,,,0.932,0.033,0.0,0.035,0.153,0.309,,,,0.872,,,,0.146,0.8540000000000001,0.28600000000000003,,,,2010
3668,"Census Tract 663, Queens County, New York",11919.8,2416.0,2039.0,0.0,235.0,82.0,226.0,573.0,"$59,209","$30,234",0.43,925.0,1939.0,"$561,700","$1,622",589.0,1827.0,948.0,1729.0,958.0,2416.0,2010
3669,Unnamed: 3670,,,0.8440000000000001,0.0,0.09699999999999999,0.034,0.131,0.331,,,,0.966,,,,0.244,0.7559999999999999,0.392,,,,2010
3670,"Census Tract 664, Queens County, New York",10007.7,10588.0,1290.0,8535.0,262.0,319.0,932.0,1905.0,"$76,736","$26,748",0.36,3040.0,1962.0,"$454,100","$1,611",2603.0,7904.0,4419.0,6529.0,3207.0,10507.0,2010
3671,Unnamed: 3672,,,0.122,0.8059999999999999,0.025,0.03,0.14300000000000002,0.292,,,,0.948,,,,0.248,0.752,0.41700000000000004,,,,2010
3672,"Census Tract 665.01, Queens County, New York",28408.0,3599.0,3534.0,34.0,0.0,10.0,512.0,619.0,"$56,221","$30,905",0.45,1400.0,1962.0,"$628,000","$1,321",951.0,2640.0,896.0,2636.0,1516.0,3591.0,2010
3673,Unnamed: 3674,,,0.982,0.009000000000000001,0.0,0.003,0.19399999999999998,0.235,,,,0.924,,,,0.265,0.735,0.249,,,,2010
3674,"Census Tract 667.01, Queens County, New York",30110.4,2941.0,2737.0,0.0,45.0,99.0,248.0,574.0,"$76,921","$32,351",0.37,993.0,1953.0,"$591,900","$1,384",417.0,2524.0,818.0,2031.0,1039.0,2941.0,2010
3675,Unnamed: 3676,,,0.9309999999999999,0.0,0.015,0.034,0.122,0.28300000000000003,,,,0.956,,,,0.142,0.858,0.278,,,,2010
3676,"Census Tract 669, Queens County, New York",29977.5,1853.0,1756.0,12.0,53.0,9.0,203.0,372.0,"$66,063","$28,096",0.33,661.0,1956.0,"$622,700","$1,327",415.0,1438.0,233.0,1371.0,704.0,1853.0,2010
3677,Unnamed: 3678,,,0.948,0.006999999999999999,0.028999999999999998,0.005,0.14800000000000002,0.271,,,,0.9390000000000001,,,,0.22399999999999998,0.7759999999999999,0.126,,,,2010
3678,"Census Tract 671, Queens County, New York",23163.6,2049.0,1823.0,0.0,181.0,13.0,352.0,476.0,"$61,758","$31,549",0.42,863.0,1943.0,"$545,900","$1,288",386.0,1663.0,608.0,1559.0,874.0,2049.0,2010
3679,Unnamed: 3680,,,0.89,0.0,0.08800000000000001,0.006,0.226,0.305,,,,0.987,,,,0.188,0.812,0.297,,,,2010
3680,"Census Tract 677, Queens County, New York",24750.4,1777.0,1731.0,0.0,46.0,0.0,146.0,432.0,"$71,129","$36,048",0.42,668.0,1939.0,"$623,600","$1,232",336.0,1422.0,166.0,1323.0,715.0,1758.0,2010
3681,Unnamed: 3682,,,0.9740000000000001,0.0,0.026000000000000002,0.0,0.11,0.327,,,,0.934,,,,0.191,0.809,0.09300000000000001,,,,2010
3682,"Census Tract 679, Queens County, New York",42141.9,4107.0,2955.0,72.0,440.0,605.0,508.0,1093.0,"$54,281","$26,002",0.41,1532.0,1952.0,"$574,000","$1,045",800.0,3079.0,2216.0,3200.0,1658.0,3879.0,2010
3683,Unnamed: 3684,,,0.72,0.018000000000000002,0.107,0.147,0.159,0.342,,,,0.924,,,,0.20600000000000002,0.794,0.54,,,,2010
3684,"Census Tract 680, Queens County, New York",16040.2,4764.0,283.0,4380.0,48.0,11.0,457.0,846.0,"$73,424","$23,741",0.34,1401.0,1957.0,"$455,200","$1,632",879.0,3885.0,1978.0,3301.0,1521.0,4764.0,2010
3685,Unnamed: 3686,,,0.059000000000000004,0.919,0.01,0.002,0.138,0.256,,,,0.9209999999999999,,,,0.185,0.816,0.415,,,,2010
3686,"Census Tract 682, Queens County, New York",11297.0,1011.0,12.0,981.0,0.0,0.0,15.0,251.0,"$73,068","$30,579",0.38,386.0,1950.0,"$433,200","$1,658",47.0,964.0,443.0,652.0,412.0,1011.0,2010
3687,Unnamed: 3688,,,0.012,0.97,0.0,0.0,0.023,0.385,,,,0.937,,,,0.047,0.9540000000000001,0.43799999999999994,,,,2010
3688,"Census Tract 683, Queens County, New York",42832.2,4064.0,1484.0,356.0,1594.0,463.0,680.0,990.0,"$49,167","$22,996",0.39,1640.0,1959.0,"$203,200","$1,145",1107.0,2957.0,2708.0,3045.0,1668.0,4064.0,2010
3689,Unnamed: 3690,,,0.365,0.08800000000000001,0.392,0.114,0.223,0.325,,,,0.983,,,,0.272,0.728,0.6659999999999999,,,,2010
3690,"Census Tract 687, Queens County, New York",47880.1,4871.0,1972.0,19.0,2354.0,309.0,287.0,1955.0,"$65,381","$33,817",0.47,1910.0,1942.0,"$476,900","$1,272",827.0,4037.0,3057.0,3696.0,2014.0,4864.0,2010
3691,Unnamed: 3692,,,0.405,0.004,0.483,0.063,0.078,0.529,,,,0.948,,,,0.17,0.83,0.628,,,,2010
3692,"Census Tract 690, Queens County, New York",27890.1,3783.0,57.0,3611.0,0.0,7.0,367.0,738.0,"$75,559","$26,540",0.34,1039.0,1960.0,"$452,800","$1,494",551.0,3232.0,1490.0,2313.0,1094.0,3783.0,2010
3693,Unnamed: 3694,,,0.015,0.955,0.0,0.002,0.159,0.319,,,,0.95,,,,0.146,0.8540000000000001,0.39399999999999996,,,,2010
3694,"Census Tract 693, Queens County, New York",58287.8,3013.0,1787.0,41.0,928.0,236.0,284.0,946.0,"$51,127","$31,982",0.48,1166.0,1948.0,"$307,900","$1,205",781.0,2232.0,1765.0,2129.0,1179.0,3013.0,2010
3695,Unnamed: 3696,,,0.593,0.013999999999999999,0.308,0.078,0.133,0.444,,,,0.9890000000000001,,,,0.259,0.741,0.586,,,,2010
3696,"Census Tract 694, Queens County, New York",13601.9,2740.0,185.0,2476.0,51.0,0.0,235.0,421.0,"$80,208","$31,173",0.31,905.0,1969.0,"$529,400","$1,433",317.0,2404.0,1345.0,1816.0,973.0,2721.0,2010
3697,Unnamed: 3698,,,0.068,0.904,0.019,0.0,0.129,0.23199999999999998,,,,0.93,,,,0.11699999999999999,0.884,0.491,,,,2010
3698,"Census Tract 695, Queens County, New York",29280.2,2438.0,1059.0,49.0,785.0,338.0,208.0,691.0,"$61,406","$33,333",0.43,931.0,1939.0,"$636,200","$1,376",483.0,1955.0,1430.0,1792.0,961.0,2438.0,2010
3699,Unnamed: 3700,,,0.434,0.02,0.322,0.139,0.11599999999999999,0.386,,,,0.9690000000000001,,,,0.198,0.802,0.5870000000000001,,,,2010
3700,"Census Tract 697.01, Queens County, New York",65799.2,3290.0,2222.0,137.0,657.0,260.0,196.0,1250.0,"$47,075","$26,746",0.38,1600.0,1954.0,"$280,700","$1,246",1123.0,2167.0,1643.0,2507.0,1734.0,3290.0,2010
3701,Unnamed: 3702,,,0.675,0.042,0.2,0.079,0.078,0.499,,,,0.9229999999999999,,,,0.341,0.659,0.499,,,,2010
3702,"Census Tract 697.02, Queens County, New York",24592.1,4210.0,2636.0,22.0,1270.0,282.0,363.0,1263.0,"$67,821","$33,784",0.44,1659.0,1947.0,"$650,300","$1,326",836.0,3374.0,1968.0,2900.0,1697.0,4210.0,2010
3703,Unnamed: 3704,,,0.626,0.005,0.302,0.067,0.125,0.436,,,,0.978,,,,0.19899999999999998,0.8009999999999999,0.46799999999999997,,,,2010
3704,"Census Tract 703, Queens County, New York",21441.0,1992.0,1266.0,31.0,610.0,49.0,252.0,596.0,"$68,393","$37,085",0.45,786.0,1954.0,"$573,800","$1,414",533.0,1459.0,908.0,1613.0,844.0,1992.0,2010
3705,Unnamed: 3706,,,0.636,0.016,0.306,0.025,0.156,0.37,,,,0.9309999999999999,,,,0.268,0.732,0.456,,,,2010
3706,"Census Tract 707, Queens County, New York",31592.6,2700.0,1058.0,26.0,1258.0,118.0,294.0,1117.0,"$82,454","$39,612",0.41,1011.0,1939.0,"$595,800","$1,539",398.0,2302.0,1314.0,2024.0,1019.0,2700.0,2010
3707,Unnamed: 3708,,,0.392,0.01,0.466,0.044000000000000004,0.145,0.552,,,,0.992,,,,0.147,0.853,0.48700000000000004,,,,2010
3708,"Census Tract 709, Queens County, New York",30917.5,2615.0,1428.0,43.0,978.0,51.0,107.0,1350.0,"$102,583","$50,340",0.41,1103.0,1945.0,"$588,800","$1,541",233.0,2382.0,1248.0,2006.0,1195.0,2615.0,2010
3709,Unnamed: 3710,,,0.546,0.016,0.374,0.02,0.053,0.6729999999999999,,,,0.9229999999999999,,,,0.08900000000000001,0.9109999999999999,0.47700000000000004,,,,2010
3710,"Census Tract 711, Queens County, New York",38899.3,5641.0,3529.0,391.0,1354.0,157.0,359.0,2520.0,"$67,926","$40,411",0.43,2666.0,1955.0,"$275,000","$1,387",754.0,4695.0,2416.0,4251.0,2914.0,5449.0,2010
3711,Unnamed: 3712,,,0.626,0.069,0.24,0.027999999999999997,0.085,0.593,,,,0.915,,,,0.138,0.862,0.428,,,,2010
3712,"Census Tract 713.03, Queens County, New York",83304.7,4650.0,3510.0,53.0,705.0,176.0,191.0,2263.0,"$54,591","$41,521",0.45,2588.0,1951.0,"$244,200","$1,207",841.0,3809.0,1910.0,3760.0,2731.0,4650.0,2010
3713,Unnamed: 3714,,,0.755,0.011000000000000001,0.152,0.038,0.051,0.602,,,,0.948,,,,0.18100000000000002,0.8190000000000001,0.41100000000000003,,,,2010
3714,"Census Tract 713.04, Queens County, New York",92782.4,5811.0,4590.0,110.0,877.0,158.0,269.0,2316.0,"$49,389","$33,361",0.44,2864.0,1951.0,"$243,100","$1,002",1748.0,4063.0,3304.0,4571.0,3138.0,5811.0,2010
3715,Unnamed: 3716,,,0.79,0.019,0.151,0.027000000000000003,0.059000000000000004,0.507,,,,0.9129999999999999,,,,0.301,0.6990000000000001,0.569,,,,2010
3716,"Census Tract 713.05, Queens County, New York",92236.3,4718.0,2859.0,68.0,1091.0,597.0,353.0,2263.0,"$73,333","$42,931",0.44,2394.0,1958.0,"$330,000","$1,581",1299.0,3419.0,2448.0,3724.0,2520.0,4718.0,2010
3717,Unnamed: 3718,,,0.606,0.013999999999999999,0.231,0.127,0.095,0.608,,,,0.95,,,,0.275,0.725,0.519,,,,2010
3718,"Census Tract 713.06, Queens County, New York",85640.7,5650.0,3215.0,179.0,1846.0,250.0,254.0,2679.0,"$49,698","$34,471",0.44,2819.0,1952.0,"$278,000","$1,303",1266.0,4384.0,3369.0,4509.0,2948.0,5650.0,2010
3719,Unnamed: 3720,,,0.569,0.032,0.327,0.044000000000000004,0.055999999999999994,0.594,,,,0.956,,,,0.22399999999999998,0.7759999999999999,0.596,,,,2010
3720,"Census Tract 716, Queens County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2010
3721,Unnamed: 3722,,,,,,,,,,,,,,,,,,,,,,2010
3722,"Census Tract 717.01, Queens County, New York",64796.9,5081.0,3113.0,209.0,1500.0,172.0,342.0,2274.0,"$52,608","$33,008",0.43,2499.0,1956.0,"$248,800","$1,221",942.0,4139.0,3124.0,4091.0,2578.0,5081.0,2010
3723,Unnamed: 3724,,,0.613,0.040999999999999995,0.295,0.034,0.084,0.556,,,,0.9690000000000001,,,,0.185,0.815,0.615,,,,2010
3724,"Census Tract 717.02, Queens County, New York",50622.0,4196.0,2480.0,203.0,1178.0,247.0,193.0,1696.0,"$50,664","$33,815",0.45,1955.0,1966.0,"$256,300","$1,176",1085.0,3111.0,2536.0,3289.0,2003.0,4196.0,2010
3725,Unnamed: 3726,,,0.591,0.048,0.281,0.059000000000000004,0.059000000000000004,0.516,,,,0.976,,,,0.259,0.741,0.604,,,,2010
3726,"Census Tract 719, Queens County, New York",38658.7,2367.0,1508.0,209.0,451.0,86.0,347.0,578.0,"$47,574","$26,077",0.49,928.0,1950.0,"$541,900","$1,062",722.0,1645.0,1474.0,1673.0,1003.0,2367.0,2010
3727,Unnamed: 3728,,,0.637,0.08800000000000001,0.191,0.036000000000000004,0.207,0.34600000000000003,,,,0.925,,,,0.305,0.695,0.623,,,,2010
3728,"Census Tract 721, Queens County, New York",74290.0,4876.0,3444.0,83.0,958.0,295.0,245.0,1588.0,"$62,045","$32,490",0.43,2186.0,1952.0,"$245,400","$1,092",1079.0,3797.0,2999.0,3700.0,2327.0,4876.0,2010
3729,Unnamed: 3730,,,0.706,0.017,0.19699999999999998,0.061,0.066,0.429,,,,0.9390000000000001,,,,0.221,0.779,0.615,,,,2010
3730,"Census Tract 723, Queens County, New York",12127.4,2201.0,1427.0,0.0,716.0,23.0,82.0,1346.0,"$134,032","$74,378",0.46,884.0,1939.0,"$936,400","$1,739",87.0,2114.0,793.0,1731.0,884.0,2201.0,2010
3731,Unnamed: 3732,,,0.648,0.0,0.325,0.01,0.047,0.778,,,,1.0,,,,0.04,0.961,0.36,,,,2010
3732,"Census Tract 729, Queens County, New York",16515.7,1232.0,744.0,0.0,388.0,76.0,76.0,397.0,"$82,167","$36,202",0.4,472.0,1939.0,"$607,300","$1,238",164.0,1068.0,530.0,884.0,517.0,1232.0,2010
3733,Unnamed: 3734,,,0.604,0.0,0.315,0.062,0.086,0.449,,,,0.9129999999999999,,,,0.133,0.867,0.43,,,,2010
3734,"Census Tract 731, Queens County, New York",23124.5,1695.0,1150.0,80.0,425.0,31.0,34.0,584.0,"$101,679","$44,793",0.4,589.0,1939.0,"$658,600","$1,567",208.0,1487.0,694.0,1190.0,589.0,1695.0,2010
3735,Unnamed: 3736,,,0.679,0.047,0.251,0.018000000000000002,0.028999999999999998,0.491,,,,1.0,,,,0.12300000000000001,0.877,0.409,,,,2010
3736,"Census Tract 737, Queens County, New York",23012.9,1873.0,1259.0,16.0,441.0,82.0,43.0,1103.0,"$62,050","$49,584",0.42,1113.0,1939.0,"$526,100","$1,423",345.0,1528.0,751.0,1581.0,1192.0,1873.0,2010
3737,Unnamed: 3738,,,0.672,0.009000000000000001,0.23600000000000002,0.044000000000000004,0.027000000000000003,0.698,,,,0.934,,,,0.184,0.816,0.401,,,,2010
3738,"Census Tract 739, Queens County, New York",58631.9,5100.0,3878.0,45.0,878.0,255.0,298.0,2813.0,"$87,857","$51,850",0.39,2636.0,1947.0,"$292,500","$1,658",487.0,4361.0,2194.0,4283.0,2701.0,4848.0,2010
3739,Unnamed: 3740,,,0.76,0.009000000000000001,0.172,0.05,0.07,0.657,,,,0.976,,,,0.10099999999999999,0.9,0.43,,,,2010
3740,"Census Tract 741, Queens County, New York",42836.5,2843.0,2236.0,18.0,505.0,30.0,163.0,1269.0,"$61,028","$37,021",0.42,1481.0,1947.0,"$307,200","$1,066",507.0,2336.0,1309.0,2261.0,1605.0,2843.0,2010
3741,Unnamed: 3742,,,0.787,0.006,0.17800000000000002,0.011000000000000001,0.07200000000000001,0.561,,,,0.9229999999999999,,,,0.17800000000000002,0.8220000000000001,0.46,,,,2010
3742,"Census Tract 743, Queens County, New York",54389.5,4063.0,2834.0,54.0,1083.0,81.0,320.0,1216.0,"$43,238","$30,307",0.53,1664.0,1952.0,"$296,100","$1,095",1494.0,2543.0,2635.0,2938.0,1797.0,4037.0,2010
3743,Unnamed: 3744,,,0.698,0.013000000000000001,0.267,0.02,0.109,0.414,,,,0.9259999999999999,,,,0.37,0.63,0.649,,,,2010
3744,"Census Tract 745, Queens County, New York",57702.4,3723.0,2511.0,378.0,608.0,130.0,384.0,899.0,"$40,083","$21,980",0.46,1513.0,1958.0,"$571,200",$842,1660.0,2052.0,2433.0,2681.0,1576.0,3712.0,2010
3745,Unnamed: 3746,,,0.675,0.102,0.163,0.035,0.14300000000000002,0.335,,,,0.96,,,,0.447,0.5529999999999999,0.654,,,,2010
3746,"Census Tract 747, Queens County, New York",27806.5,3165.0,1191.0,102.0,1651.0,103.0,264.0,1264.0,"$65,040","$33,673",0.4,1249.0,1956.0,"$258,300","$1,235",733.0,2432.0,2087.0,2355.0,1377.0,3165.0,2010
3747,Unnamed: 3748,,,0.376,0.032,0.522,0.033,0.11199999999999999,0.537,,,,0.907,,,,0.23199999999999998,0.768,0.659,,,,2010
3748,"Census Tract 749, Queens County, New York",12214.4,1690.0,1333.0,0.0,214.0,98.0,67.0,812.0,"$110,750","$66,919",0.5,535.0,1939.0,"$1,000,001","$2,001",215.0,1475.0,762.0,1175.0,581.0,1690.0,2010
3749,Unnamed: 3750,,,0.789,0.0,0.127,0.057999999999999996,0.057,0.691,,,,0.9209999999999999,,,,0.127,0.873,0.451,,,,2010
3750,"Census Tract 757.01, Queens County, New York",60569.1,4613.0,2644.0,96.0,1695.0,105.0,49.0,2249.0,"$75,323","$47,493",0.42,2369.0,1954.0,"$278,700","$1,596",708.0,3905.0,2048.0,3706.0,2685.0,4613.0,2010
3751,Unnamed: 3752,,,0.573,0.021,0.36700000000000005,0.023,0.013000000000000001,0.607,,,,0.882,,,,0.154,0.847,0.444,,,,2010
3752,"Census Tract 757.02, Queens County, New York",35344.3,4852.0,3562.0,42.0,1072.0,40.0,569.0,2159.0,"$73,514","$44,747",0.45,2249.0,1955.0,"$355,100","$1,206",547.0,4014.0,1986.0,4000.0,2400.0,4561.0,2010
3753,Unnamed: 3754,,,0.7340000000000001,0.009000000000000001,0.221,0.008,0.142,0.54,,,,0.937,,,,0.12,0.88,0.409,,,,2010
3754,"Census Tract 769.01, Queens County, New York",57943.9,4056.0,2936.0,96.0,623.0,175.0,142.0,2175.0,"$68,026","$56,375",0.47,2166.0,1939.0,"$292,400","$1,268",429.0,3627.0,1279.0,3378.0,2299.0,4056.0,2010
3755,Unnamed: 3756,,,0.7240000000000001,0.024,0.154,0.043,0.042,0.644,,,,0.9420000000000001,,,,0.106,0.894,0.315,,,,2010
3756,"Census Tract 769.02, Queens County, New York",31565.4,1262.0,628.0,40.0,402.0,172.0,15.0,602.0,"$75,625","$46,374",0.34,690.0,1940.0,"$361,700","$1,509",124.0,1138.0,601.0,969.0,710.0,1262.0,2010
3757,Unnamed: 3758,,,0.498,0.032,0.319,0.136,0.016,0.621,,,,0.972,,,,0.098,0.902,0.47600000000000003,,,,2010
3758,"Census Tract 773, Queens County, New York",19807.8,2156.0,1635.0,89.0,336.0,27.0,68.0,1030.0,"$62,197","$41,732",0.4,1140.0,1939.0,"$199,100","$1,100",363.0,1793.0,966.0,1735.0,1182.0,2156.0,2010
3759,Unnamed: 3760,,,0.758,0.040999999999999995,0.156,0.013000000000000001,0.039,0.594,,,,0.965,,,,0.168,0.8320000000000001,0.44799999999999995,,,,2010
3760,"Census Tract 775, Queens County, New York",23532.9,2047.0,1391.0,199.0,283.0,147.0,128.0,717.0,"$46,944","$35,360",0.47,994.0,1939.0,"$825,500","$1,189",497.0,1550.0,960.0,1630.0,1041.0,2047.0,2010
3761,Unnamed: 3762,,,0.68,0.09699999999999999,0.138,0.07200000000000001,0.079,0.44,,,,0.955,,,,0.243,0.757,0.469,,,,2010
3762,"Census Tract 779.02, Queens County, New York",21672.8,4740.0,4244.0,103.0,318.0,63.0,159.0,1616.0,"$73,048","$29,976",0.42,1611.0,1951.0,"$556,100","$1,536",1183.0,3557.0,1346.0,2991.0,1812.0,4740.0,2010
3763,Unnamed: 3764,,,0.895,0.022000000000000002,0.067,0.013000000000000001,0.053,0.54,,,,0.889,,,,0.25,0.75,0.284,,,,2010
